gene_id	gene_name	description	biotype	9999	logCPM	LR	PValue	0
ENSG00000248508	SRP14-AS1	SRP14 antisense RNA1 (head to head) [Source:HGNC Symbol;Acc:HGNC:48619]	lincRNA	9999	 1.694574	4.023e+00	 4.488e-02	0
ENSG00000117481	NSUN4	NOP2/Sun domain family, member 4 [Source:HGNC Symbol;Acc:HGNC:31802]	protein_coding	-9999	 4.352760	4.023e+00	 4.488e-02	0
ENSG00000275074	NUDT18	nudix (nucleoside diphosphate linked moiety X)-type motif 18 [Source:HGNC Symbol;Acc:HGNC:26194]	protein_coding	9999	 3.725130	4.022e+00	 4.491e-02	0
ENSG00000092470	WDR76	WD repeat domain 76 [Source:HGNC Symbol;Acc:HGNC:25773]	protein_coding	-9999	 2.037197	4.019e+00	 4.499e-02	0
ENSG00000119953	SMNDC1	survival motor neuron domain containing 1 [Source:HGNC Symbol;Acc:HGNC:16900]	protein_coding	9999	 4.422997	4.017e+00	 4.505e-02	0
ENSG00000163875	MEAF6	MYST/Esa1-associated factor 6 [Source:HGNC Symbol;Acc:HGNC:25674]	protein_coding	9999	 5.021268	4.015e+00	 4.509e-02	0
ENSG00000172081	MOB3A	MOB kinase activator 3A [Source:HGNC Symbol;Acc:HGNC:29802]	protein_coding	-9999	 6.039908	4.014e+00	 4.511e-02	0
ENSG00000146909	NOM1	nucleolar protein with MIF4G domain 1 [Source:HGNC Symbol;Acc:HGNC:13244]	protein_coding	9999	 5.164497	4.009e+00	 4.525e-02	0
ENSG00000263916	RP11-110H1.4		sense_intronic	9999	-0.578233	4.007e+00	 4.531e-02	0
ENSG00000265488	AL359314.1		miRNA	-9999	-2.699657	4.006e+00	 4.534e-02	0
ENSG00000148737	TCF7L2	transcription factor 7-like 2 (T-cell specific, HMG-box) [Source:HGNC Symbol;Acc:HGNC:11641]	protein_coding	9999	 5.299323	4.004e+00	 4.538e-02	0
ENSG00000197355	UAP1L1	UDP-N-acetylglucosamine pyrophosphorylase 1 like 1 [Source:HGNC Symbol;Acc:HGNC:28082]	protein_coding	-9999	 6.766711	3.997e+00	 4.558e-02	0
ENSG00000180357	ZNF609	zinc finger protein 609 [Source:HGNC Symbol;Acc:HGNC:29003]	protein_coding	9999	 6.525733	3.994e+00	 4.567e-02	0
ENSG00000143970	ASXL2	additional sex combs like transcriptional regulator 2 [Source:HGNC Symbol;Acc:HGNC:23805]	protein_coding	9999	 5.874277	3.993e+00	 4.568e-02	0
ENSG00000214309	MBLAC1	metallo-beta-lactamase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:22180]	protein_coding	-9999	 1.274832	3.989e+00	 4.579e-02	0
ENSG00000208009	MIR130A	microRNA 130a [Source:HGNC Symbol;Acc:HGNC:31514]	miRNA	-9999	-2.628762	3.977e+00	 4.613e-02	0
ENSG00000034510	TMSB10	thymosin beta 10 [Source:HGNC Symbol;Acc:HGNC:11879]	protein_coding	-9999	 9.749528	3.964e+00	 4.649e-02	0
ENSG00000117500	TMED5	transmembrane emp24 protein transport domain containing 5 [Source:HGNC Symbol;Acc:HGNC:24251]	protein_coding	9999	 6.319921	3.963e+00	 4.650e-02	0
ENSG00000162408	NOL9	nucleolar protein 9 [Source:HGNC Symbol;Acc:HGNC:26265]	protein_coding	9999	 5.046084	3.963e+00	 4.650e-02	0
ENSG00000005448	WDR54	WD repeat domain 54 [Source:HGNC Symbol;Acc:HGNC:25770]	protein_coding	-9999	 3.192586	3.960e+00	 4.661e-02	0
ENSG00000196449	YRDC	yrdC N(6)-threonylcarbamoyltransferase domain containing [Source:HGNC Symbol;Acc:HGNC:28905]	protein_coding	-9999	 3.723052	3.959e+00	 4.663e-02	0
ENSG00000166170	BAG5	BCL2-associated athanogene 5 [Source:HGNC Symbol;Acc:HGNC:941]	protein_coding	-9999	 5.123605	3.957e+00	 4.669e-02	0
ENSG00000134748	PRPF38A	pre-mRNA processing factor 38A [Source:HGNC Symbol;Acc:HGNC:25930]	protein_coding	-9999	 4.631123	3.949e+00	 4.690e-02	0
ENSG00000113272	THG1L	tRNA-histidine guanylyltransferase 1-like (S. cerevisiae) [Source:HGNC Symbol;Acc:HGNC:26053]	protein_coding	9999	 4.016352	3.939e+00	 4.718e-02	0
ENSG00000169221	TBC1D10B	TBC1 domain family, member 10B [Source:HGNC Symbol;Acc:HGNC:24510]	protein_coding	-9999	 5.632200	3.936e+00	 4.726e-02	0
ENSG00000265806	MIR4292	microRNA 4292 [Source:HGNC Symbol;Acc:HGNC:38348]	miRNA	9999	-0.031934	3.932e+00	 4.737e-02	0
ENSG00000131023	LATS1	large tumor suppressor kinase 1 [Source:HGNC Symbol;Acc:HGNC:6514]	protein_coding	-9999	 5.125271	3.932e+00	 4.738e-02	0
ENSG00000163848	ZNF148	zinc finger protein 148 [Source:HGNC Symbol;Acc:HGNC:12933]	protein_coding	9999	 5.640314	3.932e+00	 4.738e-02	0
ENSG00000129680	MAP7D3	MAP7 domain containing 3 [Source:HGNC Symbol;Acc:HGNC:25742]	protein_coding	-9999	 4.886317	3.930e+00	 4.743e-02	0
ENSG00000214530	STARD10	StAR-related lipid transfer (START) domain containing 10 [Source:HGNC Symbol;Acc:HGNC:10666]	protein_coding	-9999	 3.148809	3.927e+00	 4.752e-02	0
ENSG00000172992	DCAKD	dephospho-CoA kinase domain containing [Source:HGNC Symbol;Acc:HGNC:26238]	protein_coding	-9999	 5.001503	3.925e+00	 4.756e-02	0
ENSG00000106344	RBM28	RNA binding motif protein 28 [Source:HGNC Symbol;Acc:HGNC:21863]	protein_coding	-9999	 5.295921	3.922e+00	 4.766e-02	0
ENSG00000198742	SMURF1	SMAD specific E3 ubiquitin protein ligase 1 [Source:HGNC Symbol;Acc:HGNC:16807]	protein_coding	9999	 5.534891	3.918e+00	 4.777e-02	0
ENSG00000125772	GPCPD1	glycerophosphocholine phosphodiesterase GDE1 homolog (S. cerevisiae) [Source:HGNC Symbol;Acc:HGNC:26957]	protein_coding	-9999	 5.943295	3.918e+00	 4.778e-02	0
ENSG00000126903	SLC10A3	solute carrier family 10, member 3 [Source:HGNC Symbol;Acc:HGNC:22979]	protein_coding	9999	 5.837081	3.914e+00	 4.788e-02	0
ENSG00000234936	AC010883.5		antisense	-9999	-1.603225	3.909e+00	 4.803e-02	0
ENSG00000169972	PUSL1	pseudouridylate synthase-like 1 [Source:HGNC Symbol;Acc:HGNC:26914]	protein_coding	-9999	 3.772410	3.908e+00	 4.806e-02	0
ENSG00000122643	NT5C3A	5'-nucleotidase, cytosolic IIIA [Source:HGNC Symbol;Acc:HGNC:17820]	protein_coding	9999	 3.586670	3.906e+00	 4.811e-02	0
ENSG00000180182	MED14	mediator complex subunit 14 [Source:HGNC Symbol;Acc:HGNC:2370]	protein_coding	9999	 5.605947	3.903e+00	 4.820e-02	0
ENSG00000137500	CCDC90B	coiled-coil domain containing 90B [Source:HGNC Symbol;Acc:HGNC:28108]	protein_coding	-9999	 4.669569	3.897e+00	 4.838e-02	0
ENSG00000156990	RPUSD3	RNA pseudouridylate synthase domain containing 3 [Source:HGNC Symbol;Acc:HGNC:28437]	protein_coding	9999	 4.721466	3.894e+00	 4.847e-02	0
ENSG00000118680	MYL12B	myosin, light chain 12B, regulatory [Source:HGNC Symbol;Acc:HGNC:29827]	protein_coding	-9999	 7.522108	3.894e+00	 4.847e-02	0
ENSG00000188785	ZNF548	zinc finger protein 548 [Source:HGNC Symbol;Acc:HGNC:26561]	protein_coding	-9999	 3.212055	3.893e+00	 4.849e-02	0
ENSG00000207279	SNORD116-24	small nucleolar RNA, C/D box 116-24 [Source:HGNC Symbol;Acc:HGNC:33090]	snoRNA	-9999	-1.824864	3.892e+00	 4.853e-02	0
ENSG00000123737	EXOSC9	exosome component 9 [Source:HGNC Symbol;Acc:HGNC:9137]	protein_coding	-9999	 4.040164	3.887e+00	 4.867e-02	0
ENSG00000165572	KBTBD6	kelch repeat and BTB (POZ) domain containing 6 [Source:HGNC Symbol;Acc:HGNC:25340]	protein_coding	-9999	 3.890036	3.886e+00	 4.868e-02	0
ENSG00000135930	EIF4E2	eukaryotic translation initiation factor 4E family member 2 [Source:HGNC Symbol;Acc:HGNC:3293]	protein_coding	-9999	 6.006163	3.883e+00	 4.878e-02	0
ENSG00000177946	CENPBD1	CENPB DNA-binding domains containing 1 [Source:HGNC Symbol;Acc:HGNC:28272]	protein_coding	-9999	 3.345891	3.881e+00	 4.884e-02	0
ENSG00000103502	CDIPT	CDP-diacylglycerol--inositol 3-phosphatidyltransferase [Source:HGNC Symbol;Acc:HGNC:1769]	protein_coding	9999	 6.967164	3.876e+00	 4.899e-02	0
ENSG00000269899	RP11-589N15.2		sense_intronic	9999	-1.140107	3.872e+00	 4.910e-02	0
ENSG00000268001	CTC-241F20.3		antisense	9999	 0.114817	3.871e+00	 4.913e-02	0
ENSG00000121766	ZCCHC17	zinc finger, CCHC domain containing 17 [Source:HGNC Symbol;Acc:HGNC:30246]	protein_coding	9999	 4.701827	3.868e+00	 4.923e-02	0
ENSG00000028839	TBPL1	TBP-like 1 [Source:HGNC Symbol;Acc:HGNC:11589]	protein_coding	9999	 3.499773	3.865e+00	 4.931e-02	0
ENSG00000148444	COMMD3	COMM domain containing 3 [Source:HGNC Symbol;Acc:HGNC:23332]	protein_coding	9999	 3.505145	3.861e+00	 4.942e-02	0
ENSG00000172974	AC007318.5		processed_pseudogene	9999	 0.342880	3.858e+00	 4.951e-02	0
ENSG00000175756	AURKAIP1	aurora kinase A interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:24114]	protein_coding	-9999	 5.816840	3.858e+00	 4.951e-02	0
ENSG00000133678	TMEM254	transmembrane protein 254 [Source:HGNC Symbol;Acc:HGNC:25804]	protein_coding	-9999	 3.132811	3.856e+00	 4.956e-02	0
ENSG00000114978	MOB1A	MOB kinase activator 1A [Source:HGNC Symbol;Acc:HGNC:16015]	protein_coding	9999	 6.953724	3.855e+00	 4.960e-02	0
ENSG00000170379	FAM115C	family with sequence similarity 115, member C [Source:HGNC Symbol;Acc:HGNC:26878]	protein_coding	9999	 2.804535	3.854e+00	 4.964e-02	0
ENSG00000041988	THAP3	THAP domain containing, apoptosis associated protein 3 [Source:HGNC Symbol;Acc:HGNC:20855]	protein_coding	9999	 3.820381	3.847e+00	 4.985e-02	0
ENSG00000138629	UBL7	ubiquitin-like 7 [Source:HGNC Symbol;Acc:HGNC:28221]	protein_coding	9999	 4.889808	3.843e+00	 4.994e-02	0
ENSG00000115128	SF3B6	splicing factor 3b, subunit 6, 14kDa [Source:HGNC Symbol;Acc:HGNC:30096]	protein_coding	9999	 4.836609	3.842e+00	 4.999e-02	0
ENSG00000252361	RNU6-118P	RNA, U6 small nuclear 118, pseudogene [Source:HGNC Symbol;Acc:HGNC:47081]	snRNA	9999	-1.845210	3.836e+00	 5.018e-02	0
ENSG00000136630	HLX	H2.0-like homeobox [Source:HGNC Symbol;Acc:HGNC:4978]	protein_coding	9999	 5.192368	3.835e+00	 5.019e-02	0
ENSG00000273107	RP11-165A20.3		lincRNA	9999	-2.261827	3.833e+00	 5.026e-02	0
ENSG00000090372	STRN4	striatin, calmodulin binding protein 4 [Source:HGNC Symbol;Acc:HGNC:15721]	protein_coding	-9999	 6.574748	3.832e+00	 5.030e-02	0
ENSG00000111667	USP5	ubiquitin specific peptidase 5 (isopeptidase T) [Source:HGNC Symbol;Acc:HGNC:12628]	protein_coding	9999	 6.502234	3.829e+00	 5.037e-02	0
ENSG00000221044	U3	Small nucleolar RNA U3 [Source:RFAM;Acc:RF00012]	snoRNA	9999	-1.840814	3.828e+00	 5.039e-02	0
ENSG00000167671	UBXN6	UBX domain protein 6 [Source:HGNC Symbol;Acc:HGNC:14928]	protein_coding	-9999	 6.754754	3.828e+00	 5.039e-02	0
ENSG00000267096	CTD-2537I9.13		sense_intronic	9999	-0.177277	3.826e+00	 5.045e-02	0
ENSG00000021776	AQR	aquarius intron-binding spliceosomal factor [Source:HGNC Symbol;Acc:HGNC:29513]	protein_coding	9999	 5.650753	3.826e+00	 5.046e-02	0
ENSG00000181896	ZNF101	zinc finger protein 101 [Source:HGNC Symbol;Acc:HGNC:12881]	protein_coding	9999	 2.682278	3.823e+00	 5.056e-02	0
ENSG00000250251	PKD1P6	polycystic kidney disease 1 (autosomal dominant) pseudogene 6 [Source:HGNC Symbol;Acc:HGNC:30070]	transcribed_unprocessed_pseudogene	9999	 5.432617	3.822e+00	 5.058e-02	0
ENSG00000152683	SLC30A6	solute carrier family 30 (zinc transporter), member 6 [Source:HGNC Symbol;Acc:HGNC:19305]	protein_coding	9999	 4.962074	3.821e+00	 5.063e-02	0
ENSG00000132953	XPO4	exportin 4 [Source:HGNC Symbol;Acc:HGNC:17796]	protein_coding	-9999	 5.102784	3.816e+00	 5.077e-02	0
ENSG00000124224	PPP4R1L	protein phosphatase 4, regulatory subunit 1-like (pseudogene) [Source:HGNC Symbol;Acc:HGNC:15755]	transcribed_unprocessed_pseudogene	9999	 3.747807	3.814e+00	 5.082e-02	0
ENSG00000099904	ZDHHC8	zinc finger, DHHC-type containing 8 [Source:HGNC Symbol;Acc:HGNC:18474]	protein_coding	9999	 6.265656	3.813e+00	 5.085e-02	0
ENSG00000166140	ZFYVE19	zinc finger, FYVE domain containing 19 [Source:HGNC Symbol;Acc:HGNC:20758]	protein_coding	9999	 4.320132	3.809e+00	 5.097e-02	0
ENSG00000169136	ATF5	activating transcription factor 5 [Source:HGNC Symbol;Acc:HGNC:790]	protein_coding	9999	 4.784626	3.808e+00	 5.101e-02	0
ENSG00000089220	PEBP1	phosphatidylethanolamine binding protein 1 [Source:HGNC Symbol;Acc:HGNC:8630]	protein_coding	9999	 7.146185	3.807e+00	 5.104e-02	0
ENSG00000183864	TOB2	transducer of ERBB2, 2 [Source:HGNC Symbol;Acc:HGNC:11980]	protein_coding	-9999	 6.368745	3.807e+00	 5.105e-02	0
ENSG00000121680	PEX16	peroxisomal biogenesis factor 16 [Source:HGNC Symbol;Acc:HGNC:8857]	protein_coding	9999	 4.501159	3.804e+00	 5.114e-02	0
ENSG00000212536	RNA5SP474	RNA, 5S ribosomal pseudogene 474 [Source:HGNC Symbol;Acc:HGNC:43374]	rRNA	-9999	-2.953486	3.802e+00	 5.118e-02	0
ENSG00000228109	MFI2-AS1	MFI2 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40373]	antisense	-9999	 1.788570	3.802e+00	 5.119e-02	0
ENSG00000106829	TLE4	transducin-like enhancer of split 4 [Source:HGNC Symbol;Acc:HGNC:11840]	protein_coding	-9999	 4.146228	3.794e+00	 5.144e-02	0
ENSG00000213337	ANKRD39	ankyrin repeat domain 39 [Source:HGNC Symbol;Acc:HGNC:28640]	protein_coding	9999	 2.372220	3.791e+00	 5.153e-02	0
ENSG00000171453	POLR1C	polymerase (RNA) I polypeptide C, 30kDa [Source:HGNC Symbol;Acc:HGNC:20194]	protein_coding	-9999	 4.200644	3.790e+00	 5.157e-02	0
ENSG00000276916	RP11-230F18.6		sense_intronic	9999	 0.494613	3.785e+00	 5.170e-02	0
ENSG00000101882	NKAP	NFKB activating protein [Source:HGNC Symbol;Acc:HGNC:29873]	protein_coding	-9999	 4.228892	3.780e+00	 5.187e-02	0
ENSG00000172572	PDE3A	phosphodiesterase 3A, cGMP-inhibited [Source:HGNC Symbol;Acc:HGNC:8778]	protein_coding	9999	 4.611468	3.771e+00	 5.215e-02	0
ENSG00000235423	RP11-282O18.3		antisense	9999	 1.501653	3.770e+00	 5.218e-02	0
ENSG00000278861	RP11-338K17.6		TEC	9999	-0.259180	3.770e+00	 5.219e-02	0
ENSG00000231663	RP5-827C21.4		antisense	9999	 0.495490	3.767e+00	 5.227e-02	0
ENSG00000185122	HSF1	heat shock transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:5224]	protein_coding	-9999	 6.191974	3.762e+00	 5.244e-02	0
ENSG00000272760	RP11-5C23.1		antisense	-9999	 0.809244	3.760e+00	 5.248e-02	0
ENSG00000112699	GMDS	GDP-mannose 4,6-dehydratase [Source:HGNC Symbol;Acc:HGNC:4369]	protein_coding	-9999	 3.202504	3.759e+00	 5.253e-02	0
ENSG00000083814	ZNF671	zinc finger protein 671 [Source:HGNC Symbol;Acc:HGNC:26279]	protein_coding	-9999	 2.932933	3.750e+00	 5.281e-02	0
ENSG00000185834	RPL12P4	ribosomal protein L12 pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:16587]	processed_pseudogene	9999	-0.320865	3.750e+00	 5.281e-02	0
ENSG00000187678	SPRY4	sprouty homolog 4 (Drosophila) [Source:HGNC Symbol;Acc:HGNC:15533]	protein_coding	9999	 5.545608	3.749e+00	 5.284e-02	0
ENSG00000186638	KIF24	kinesin family member 24 [Source:HGNC Symbol;Acc:HGNC:19916]	protein_coding	-9999	 0.764392	3.744e+00	 5.298e-02	0
ENSG00000121390	PSPC1	paraspeckle component 1 [Source:HGNC Symbol;Acc:HGNC:20320]	protein_coding	-9999	 4.936823	3.744e+00	 5.299e-02	0
ENSG00000205903	ZNF316	zinc finger protein 316 [Source:HGNC Symbol;Acc:HGNC:13843]	protein_coding	9999	 6.061846	3.743e+00	 5.304e-02	0
ENSG00000272047	GTF2H5	general transcription factor IIH, polypeptide 5 [Source:HGNC Symbol;Acc:HGNC:21157]	protein_coding	-9999	 4.677669	3.740e+00	 5.312e-02	0
ENSG00000126249	PDCD2L	programmed cell death 2-like [Source:HGNC Symbol;Acc:HGNC:28194]	protein_coding	-9999	 0.827710	3.739e+00	 5.314e-02	0
ENSG00000085978	ATG16L1	autophagy related 16-like 1 (S. cerevisiae) [Source:HGNC Symbol;Acc:HGNC:21498]	protein_coding	-9999	 4.733059	3.734e+00	 5.330e-02	0
ENSG00000157191	NECAP2	NECAP endocytosis associated 2 [Source:HGNC Symbol;Acc:HGNC:25528]	protein_coding	-9999	 6.362116	3.734e+00	 5.333e-02	0
ENSG00000252192	SNORA9	Small nucleolar RNA SNORA9 [Source:RFAM;Acc:RF00411]	snoRNA	9999	-0.977422	3.733e+00	 5.334e-02	0
ENSG00000093009	CDC45	cell division cycle 45 [Source:HGNC Symbol;Acc:HGNC:1739]	protein_coding	9999	 1.017303	3.727e+00	 5.353e-02	0
ENSG00000227671	MIR3916	microRNA 3916 [Source:HGNC Symbol;Acc:HGNC:38912]	transcribed_unprocessed_pseudogene	9999	 4.398403	3.724e+00	 5.365e-02	0
ENSG00000140983	RHOT2	ras homolog family member T2 [Source:HGNC Symbol;Acc:HGNC:21169]	protein_coding	9999	 6.753316	3.724e+00	 5.365e-02	0
ENSG00000221823	PPP3R1	protein phosphatase 3, regulatory subunit B, alpha [Source:HGNC Symbol;Acc:HGNC:9317]	protein_coding	9999	 5.346870	3.721e+00	 5.373e-02	0
ENSG00000042088	TDP1	tyrosyl-DNA phosphodiesterase 1 [Source:HGNC Symbol;Acc:HGNC:18884]	protein_coding	9999	 2.913831	3.711e+00	 5.406e-02	0
ENSG00000255529	POLR2M	polymerase (RNA) II (DNA directed) polypeptide M [Source:HGNC Symbol;Acc:HGNC:14862]	protein_coding	9999	 4.957425	3.711e+00	 5.407e-02	0
ENSG00000127603	MACF1	microtubule-actin crosslinking factor 1 [Source:HGNC Symbol;Acc:HGNC:13664]	protein_coding	9999	 9.500695	3.710e+00	 5.407e-02	0
ENSG00000196453	ZNF777	zinc finger protein 777 [Source:HGNC Symbol;Acc:HGNC:22213]	protein_coding	-9999	 4.206462	3.707e+00	 5.417e-02	0
ENSG00000168461	RAB31	RAB31, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9771]	protein_coding	-9999	 7.958970	3.703e+00	 5.431e-02	0
ENSG00000252549	RNU6-759P	RNA, U6 small nuclear 759, pseudogene [Source:HGNC Symbol;Acc:HGNC:47722]	snRNA	9999	-2.463567	3.702e+00	 5.435e-02	0
ENSG00000204713	TRIM27	tripartite motif containing 27 [Source:HGNC Symbol;Acc:HGNC:9975]	protein_coding	-9999	 6.057165	3.700e+00	 5.441e-02	0
ENSG00000083838	ZNF446	zinc finger protein 446 [Source:HGNC Symbol;Acc:HGNC:21036]	protein_coding	9999	 3.512845	3.699e+00	 5.445e-02	0
ENSG00000086061	DNAJA1	DnaJ (Hsp40) homolog, subfamily A, member 1 [Source:HGNC Symbol;Acc:HGNC:5229]	protein_coding	9999	 6.964499	3.696e+00	 5.453e-02	0
ENSG00000113569	NUP155	nucleoporin 155kDa [Source:HGNC Symbol;Acc:HGNC:8063]	protein_coding	-9999	 4.757067	3.690e+00	 5.474e-02	0
ENSG00000084623	EIF3I	eukaryotic translation initiation factor 3, subunit I [Source:HGNC Symbol;Acc:HGNC:3272]	protein_coding	-9999	 7.050725	3.685e+00	 5.489e-02	0
ENSG00000235316	DUSP8P5	dual specificity phosphatase 8 pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:45003]	processed_pseudogene	-9999	 1.997358	3.684e+00	 5.493e-02	0
ENSG00000275400	RP4-756H11.5		processed_pseudogene	-9999	 0.940569	3.684e+00	 5.493e-02	0
ENSG00000108774	RAB5C	RAB5C, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9785]	protein_coding	-9999	 5.530707	3.677e+00	 5.515e-02	0
ENSG00000156103	MMP16	matrix metallopeptidase 16 (membrane-inserted) [Source:HGNC Symbol;Acc:HGNC:7162]	protein_coding	9999	 3.622010	3.674e+00	 5.527e-02	0
ENSG00000152784	PRDM8	PR domain containing 8 [Source:HGNC Symbol;Acc:HGNC:13993]	protein_coding	-9999	 3.826599	3.673e+00	 5.529e-02	0
ENSG00000055332	EIF2AK2	eukaryotic translation initiation factor 2-alpha kinase 2 [Source:HGNC Symbol;Acc:HGNC:9437]	protein_coding	-9999	 6.300851	3.672e+00	 5.535e-02	0
ENSG00000264931	MIR3138	microRNA 3138 [Source:HGNC Symbol;Acc:HGNC:38341]	miRNA	-9999	-2.866186	3.668e+00	 5.546e-02	0
ENSG00000104524	PYCRL	pyrroline-5-carboxylate reductase-like [Source:HGNC Symbol;Acc:HGNC:25846]	protein_coding	9999	 3.688112	3.667e+00	 5.549e-02	0
ENSG00000188647	PTAR1	protein prenyltransferase alpha subunit repeat containing 1 [Source:HGNC Symbol;Acc:HGNC:30449]	protein_coding	9999	 6.046542	3.667e+00	 5.550e-02	0
ENSG00000163257	DCAF16	DDB1 and CUL4 associated factor 16 [Source:HGNC Symbol;Acc:HGNC:25987]	protein_coding	9999	 5.358255	3.667e+00	 5.550e-02	0
ENSG00000178229	ZNF543	zinc finger protein 543 [Source:HGNC Symbol;Acc:HGNC:25281]	protein_coding	9999	 2.275629	3.663e+00	 5.562e-02	0
ENSG00000171428	NAT1	N-acetyltransferase 1 (arylamine N-acetyltransferase) [Source:HGNC Symbol;Acc:HGNC:7645]	protein_coding	-9999	 1.761902	3.661e+00	 5.569e-02	0
ENSG00000086827	ZW10	zw10 kinetochore protein [Source:HGNC Symbol;Acc:HGNC:13194]	protein_coding	-9999	 3.729159	3.661e+00	 5.569e-02	0
ENSG00000107201	DDX58	DEAD (Asp-Glu-Ala-Asp) box polypeptide 58 [Source:HGNC Symbol;Acc:HGNC:19102]	protein_coding	-9999	 3.230188	3.661e+00	 5.569e-02	0
ENSG00000101266	CSNK2A1	casein kinase 2, alpha 1 polypeptide [Source:HGNC Symbol;Acc:HGNC:2457]	protein_coding	9999	 6.560669	3.660e+00	 5.572e-02	0
ENSG00000123415	SMUG1	single-strand-selective monofunctional uracil-DNA glycosylase 1 [Source:HGNC Symbol;Acc:HGNC:17148]	protein_coding	-9999	 4.275767	3.659e+00	 5.577e-02	0
ENSG00000115084	SLC35F5	solute carrier family 35, member F5 [Source:HGNC Symbol;Acc:HGNC:23617]	protein_coding	-9999	 6.256328	3.653e+00	 5.598e-02	0
ENSG00000224886	RP11-119F19.4		transcribed_processed_pseudogene	-9999	 0.766857	3.651e+00	 5.602e-02	0
ENSG00000144741	SLC25A26	solute carrier family 25 (S-adenosylmethionine carrier), member 26 [Source:HGNC Symbol;Acc:HGNC:20661]	protein_coding	-9999	 3.484844	3.649e+00	 5.610e-02	0
ENSG00000260693	AC026150.8		lincRNA	-9999	-0.159002	3.647e+00	 5.616e-02	0
ENSG00000261737	RP4-612B15.3		antisense	-9999	-0.184920	3.645e+00	 5.624e-02	0
ENSG00000172197	MBOAT1	membrane bound O-acyltransferase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:21579]	protein_coding	-9999	 0.983050	3.640e+00	 5.642e-02	0
ENSG00000038382	TRIO	trio Rho guanine nucleotide exchange factor [Source:HGNC Symbol;Acc:HGNC:12303]	protein_coding	9999	 7.666983	3.637e+00	 5.652e-02	0
ENSG00000007168	PAFAH1B1	platelet-activating factor acetylhydrolase 1b, regulatory subunit 1 (45kDa) [Source:HGNC Symbol;Acc:HGNC:8574]	protein_coding	9999	 7.416376	3.633e+00	 5.663e-02	0
ENSG00000088833	NSFL1C	NSFL1 (p97) cofactor (p47) [Source:HGNC Symbol;Acc:HGNC:15912]	protein_coding	9999	 5.753971	3.632e+00	 5.667e-02	0
ENSG00000158092	NCK1	NCK adaptor protein 1 [Source:HGNC Symbol;Acc:HGNC:7664]	protein_coding	-9999	 4.861441	3.631e+00	 5.671e-02	0
ENSG00000179409	GEMIN4	gem (nuclear organelle) associated protein 4 [Source:HGNC Symbol;Acc:HGNC:15717]	protein_coding	-9999	 4.451968	3.629e+00	 5.678e-02	0
ENSG00000079150	FKBP7	FK506 binding protein 7 [Source:HGNC Symbol;Acc:HGNC:3723]	protein_coding	9999	 4.282446	3.627e+00	 5.684e-02	0
ENSG00000110321	EIF4G2	eukaryotic translation initiation factor 4 gamma, 2 [Source:HGNC Symbol;Acc:HGNC:3297]	protein_coding	9999	 9.489863	3.626e+00	 5.689e-02	0
ENSG00000083799	CYLD	cylindromatosis (turban tumor syndrome) [Source:HGNC Symbol;Acc:HGNC:2584]	protein_coding	-9999	 5.289014	3.624e+00	 5.695e-02	0
ENSG00000041357	PSMA4	proteasome (prosome, macropain) subunit, alpha type, 4 [Source:HGNC Symbol;Acc:HGNC:9533]	protein_coding	9999	 6.542349	3.621e+00	 5.704e-02	0
ENSG00000150764	DIXDC1	DIX domain containing 1 [Source:HGNC Symbol;Acc:HGNC:23695]	protein_coding	9999	 4.521864	3.616e+00	 5.721e-02	0
ENSG00000163132	MSX1	msh homeobox 1 [Source:HGNC Symbol;Acc:HGNC:7391]	protein_coding	-9999	 0.987333	3.615e+00	 5.725e-02	0
ENSG00000278845	MRPL45	mitochondrial ribosomal protein L45 [Source:HGNC Symbol;Acc:HGNC:16651]	protein_coding	9999	 4.704239	3.608e+00	 5.750e-02	0
ENSG00000130522	JUND	jun D proto-oncogene [Source:HGNC Symbol;Acc:HGNC:6206]	protein_coding	9999	 7.408562	3.606e+00	 5.757e-02	0
ENSG00000077721	UBE2A	ubiquitin-conjugating enzyme E2A [Source:HGNC Symbol;Acc:HGNC:12472]	protein_coding	9999	 5.785499	3.605e+00	 5.761e-02	0
ENSG00000165792	METTL17	methyltransferase like 17 [Source:HGNC Symbol;Acc:HGNC:19280]	protein_coding	9999	 5.024706	3.601e+00	 5.775e-02	0
